Timestamp,Discharge.Daily,Water.Level,Rainfall.Manual
1969-01-01 00:00:00+00:00,2080.0,2.25,0.0
1969-01-02 00:00:00+00:00,2050.0,2.22,0.0
1969-01-03 00:00:00+00:00,2025.0,2.19,0.0
1969-01-04 00:00:00+00:00,2010.0,2.16,0.0
1969-01-05 00:00:00+00:00,1990.0,2.14,0.0
1969-01-06 00:00:00+00:00,1990.0,2.11,9.4
1969-01-07 00:00:00+00:00,1940.0,2.08,9.0
1969-01-08 00:00:00+00:00,1920.0,2.05,0.0
1969-01-09 00:00:00+00:00,1900.0,2.02,0.0
1969-01-10 00:00:00+00:00,1880.0,2.01,0.0
1969-01-11 00:00:00+00:00,1860.0,1.98,0.0
1969-01-12 00:00:00+00:00,1850.0,1.96,1.2
1969-01-13 00:00:00+00:00,1850.0,1.95,1.0
1969-01-14 00:00:00+00:00,1820.0,1.93,0.0
1969-01-15 00:00:00+00:00,1810.0,1.91,0.0
1969-01-16 00:00:00+00:00,1800.0,1.9,0.0
1969-01-17 00:00:00+00:00,1780.0,1.9,0.0
1969-01-18 00:00:00+00:00,1800.0,1.91,0.0
1969-01-19 00:00:00+00:00,1800.0,1.91,4.7
1969-01-20 00:00:00+00:00,1810.0,1.89,5.0
1969-01-21 00:00:00+00:00,1810.0,1.85,21.0
1969-01-22 00:00:00+00:00,1800.0,1.82,0.0
1969-01-23 00:00:00+00:00,1800.0,1.8,1.8
1969-01-24 00:00:00+00:00,1760.0,1.77,2.3
1969-01-25 00:00:00+00:00,1720.0,1.75,2.0
1969-01-26 00:00:00+00:00,1691.0,1.73,0.0
1969-01-27 00:00:00+00:00,1660.0,1.71,0.0
1969-01-28 00:00:00+00:00,1640.0,1.68,0.0
1969-01-29 00:00:00+00:00,1620.0,1.66,0.0
1969-01-30 00:00:00+00:00,1600.0,1.63,0.0
1969-01-31 00:00:00+00:00,1580.0,1.6,0.0
1969-02-01 00:00:00+00:00,1560.0,1.57,0.0
1969-02-02 00:00:00+00:00,1550.0,1.55,0.0
1969-02-03 00:00:00+00:00,1530.0,1.53,0.0
1969-02-04 00:00:00+00:00,1510.0,1.53,0.0
